0,0.8256507601375844,Termy,0.17434923986241557
0,0.13472841199869912,JamesWrightLD,0.8652715880013009
0,0.050065969158660795,WilliamPHDyer,0.9499340308413392
0,0.04485752888909478,DanielZeichner,0.9551424711109052
0,0.3099358515739462,robertcourts,0.6900641484260538
0,0.26787309580678575,Eluned_Parrott,0.7321269041932142
0,0.28187572629582247,Georgina_Milne,0.7181242737041775
0,0.15924234025673145,PaulaJaneB,0.8407576597432685
0,0.22966262099114942,MilesGrindey,0.7703373790088506
0,0.18544925347044405,joerichards,0.814550746529556
0,0.04230804467873317,GillFurnissMP,0.9576919553212668
0,0.13557430791159775,johnpotterLD,0.8644256920884023
0,0.6736087638372943,_Peacocks_,0.32639123616270566
0,0.03599113483414562,mikejwood,0.9640088651658544
0,0.18132976744940588,TommySheppard,0.8186702325505941
0,0.12473087013198292,tracy_harvey,0.8752691298680171
0,0.015495513571015862,JudithBuntingLD,0.9845044864289841
0,0.3981789197666886,laylamoran,0.6018210802333114
0,0.5014011881426362,Sandhyamma,0.49859881185736377
0,0.8850138647666134,ClaireforTAY,0.11498613523338659
0,0.004513058021106575,racheleden,0.9954869419788934
0,0.14283699186668053,ldmikebell,0.8571630081333195
0,0.9150497748535709,YasminQureshiMP,0.08495022514642918
0,0.03704384842311237,MadeleineMoon,0.9629561515768876
0,0.2499405098981209,CreweLabour,0.7500594901018791
0,0.29021470664661675,ASJSimpson,0.7097852933533833
0,0.5106612084862624,MartynDaySNP,0.4893387915137376
0,0.09532609742586473,andymstrange,0.9046739025741353
0,0.04356290267899754,StephenGethins,0.9564370973210025
0,0.6921645797921128,AnnelieseDodds,0.3078354202078873
0,0.3581423108952697,Telfordlabour,0.6418576891047303
0,0.15067980556394933,dinahkeal,0.8493201944360507
0,0.3164273536922446,JoySquires,0.6835726463077554
0,0.19988442247875848,MikeKaneMP,0.8001155775212415
0,0.07657728101342387,callum_mccaig,0.9234227189865761
0,0.05260333102533321,LabourMarina,0.9473966689746668
0,0.13861828256138553,NickGibbUK,0.8613817174386145
0,0.06607486103638494,PeterThornton10,0.9339251389636151
0,0.5493636472486776,EmmaWhysall,0.45063635275132247
0,0.5175156194215235,gregjudge,0.48248438057847653
0,0.10215483195337005,chhcalling,0.89784516804663
0,0.4863908743465616,AlanUkip,0.5136091256534384
0,0.025618284399402835,HugoSwire,0.9743817156005972
0,0.4935266104909177,PaulMcGarryUK,0.5064733895090823
