screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
Termy,6,0.327731092,9,0.944771047,78,108.3067227,523.3487395,39332,3111.105171,124557,0.392405063,415,540,0
JamesWrightLD,7,1.441558442,48,4.760479913,222,125.7662338,230.525974,9245,975.8234498,35501,0.607843137,738,1427,1
WilliamPHDyer,4,1.590909091,57,5.652774252,210,100.9469697,57.78030303,2589,280.9552244,7627,0.694656489,1673,891,0
DanielZeichner,8,9.068131868,225,23.56813307,4126,126.0065934,220.1956044,33741,1956.499596,100189,0.204845815,5000,4281,1
robertcourts,6,4.449074074,34,6.063491162,961,133.2361111,158.5601852,10638,890.0456429,34249,0.43255814,5000,3190,0
Eluned_Parrott,4,0.865942029,15,2.109364778,239,115.2644928,288.5942029,13483,1428.774278,79652,0.338181818,4054,692,1
Georgina_Milne,3,7.038167939,109,14.27558883,922,124.8854962,555.9389313,67375,5870.37832,72828,0.7,4349,2337,0
PaulaJaneB,7,5.685144124,112,11.63251907,2564,122.7405765,39.45454545,14483,681.1138455,17794,0.206666667,5000,1274,0
MilesGrindey,9,0.96097561,50,3.706084519,197,104.195122,487.0829268,23371,2537.246617,99852,0.455882353,937,850,1
joerichards,5,2.535335689,719,30.3675015,1435,124.5335689,1131.060071,303005,13344.81967,640180,0.148672566,693,629,0
GillFurnissMP,7,4.743670886,217,14.17791978,1499,121.5379747,212.2689873,23987,1640.614203,67077,0.295238095,3659,801,1
johnpotterLD,4,1.164835165,83,6.238126426,318,98.33699634,590.4285714,73877,4978.664283,161187,0.341911765,1384,1428,1
_Peacocks_,6,0.568627451,56,3.513706107,203,106.8851541,1165.845938,229699,12529.87645,416207,0.258426966,490,1278,1
mikejwood,7,5.188311688,996,57.22622792,1598,88.71103896,55.68181818,3130,308.2644169,17150,0.276872964,3339,1908,1
TommySheppard,6,47.06101695,648,83.64640877,13883,126.1457627,133.5389831,6045,503.2161826,39394,0.316326531,5000,410,1
tracy_harvey,3,1.166666667,9,2.353484414,35,103.5,5.2,56,11.46123903,156,3.034482759,1036,1203,1
JudithBuntingLD,10,2.122196442,300,9.218021497,2744,120.3472544,115.3488012,72482,2073.385317,149146,0.071981424,2867,3222,0
laylamoran,7,6.437659033,172,18.70384719,2530,95.65139949,171.697201,51810,2622.10978,67477,0.237244898,5000,4324,1
Sandhyamma,4,0.277777778,2,0.532870169,20,125.125,291.3194444,8156,1118.039192,20975,1.253521127,719,741,0
ClaireforTAY,4,2.326359833,18,3.631881109,556,112.9288703,77.41004184,2650,279.9586925,18501,0.390756303,782,728,1
racheleden,6,1.649700599,46,4.052062006,551,115.7095808,352.7305389,27146,2370.985063,117812,0.276276276,3077,2526,0
ldmikebell,5,0.49867374,10,1.116846328,188,121.0424403,139.7824934,25047,1316.044443,52698,0.242021277,1656,2142,1
YasminQureshiMP,7,12.18120805,362,41.56486863,1815,123.4832215,628.0469799,36498,3714.683177,93579,0.628378378,5000,2375,1
MadeleineMoon,5,4.603030303,85,8.517539296,1519,126.5878788,80.8,8405,595.565758,26664,0.282674772,5000,903,1
CreweLabour,3,6.714285714,29,7.539690894,188,119.4285714,133.0357143,2784,520.0308014,3725,3.296296296,865,412,1
ASJSimpson,8,0.253405995,8,0.866313626,93,122.2070845,800.1798365,41346,3461.523598,293666,0.25136612,406,193,0
MartynDaySNP,4,3.064935065,102,12.49554483,236,129.5324675,284.3506494,7555,1080.823793,21895,1.184210526,5000,846,0
andymstrange,5,2.142857143,13,3.481730745,45,99,1.095238095,6,1.600736792,23,3.5,287,334,1
StephenGethins,5,15.81671159,447,45.29524399,5868,127.9703504,96.2884097,11570,644.4622367,35723,0.251351351,5000,1971,1
AnnelieseDodds,5,5.961538462,359,23.96308181,1550,132.0038462,114.8153846,7364,625.9869903,29852,0.359073359,5000,879,0
Telfordlabour,5,5.103896104,360,18.31968141,2751,129.3209647,42.14471243,4516,302.6463758,22716,0.152416357,2484,1414,1
dinahkeal,5,0.912727273,32,2.827080379,251,124.0618182,428.8981818,55567,4566.330096,117947,0.332116788,865,1492,0
JoySquires,7,1.435530086,29,3.425757577,501,120.3524355,133.9885387,13125,819.9198716,46762,0.264367816,2122,1287,0
MikeKaneMP,3,6.465306122,82,14.27498956,1584,124.8040816,354.955102,42609,2875.389703,86964,0.381147541,5000,2223,0
callum_mccaig,6,35.66920152,5170,223.434054,28143,117.7579214,1137.435995,303003,11353.43639,897437,0.118020305,5000,1108,1
LabourMarina,4,0.84556962,19,2.115392501,334,118.0075949,536.9518987,32666,2372.582001,212096,0.230964467,974,464,1
NickGibbUK,4,5.125,82,10.72074508,410,113.175,102.5875,4987,582.1710379,8207,1.17721519,5000,1352,1
PeterThornton10,7,0.42739726,17,1.481692874,156,96.22191781,764.1589041,32346,3135.654185,278918,0.255494505,649,294,0
EmmaWhysall,5,2.138059701,76,7.579895785,573,115.0074627,1019.343284,104115,7519.152138,273184,0.348314607,1075,855,1
gregjudge,4,0.325301205,5,0.995271153,27,125.5421687,1359.807229,47744,6528.187965,112864,0.926829268,1484,1792,0
chhcalling,4,4.518867925,169,14.07006131,1437,116.1446541,199.2421384,44560,2539.685509,63359,0.293375394,5000,141,1
AlanUkip,4,1.946587537,89,7.113125448,656,98.57566766,66.72700297,4177,342.2750767,22487,0.267857143,867,88,1
HugoSwire,4,2.032490975,25,3.619395995,563,116.7942238,1030.231047,225279,13540.33807,285374,0.336956522,5000,877,1
PaulMcGarryUK,3,1.326530612,8,1.595756555,65,118.4897959,31.40816327,974,145.3785935,1539,1.729166667,5000,3233,1
Hitesh_T,5,0.677142857,31,2.191227407,237,126.4171429,1578.548571,80503,7582.478122,552492,0.263610315,2393,3472,1
IanMurrayMP,6,34.50877193,2194,144.4264928,13769,121.3283208,464.9473684,30605,2602.52307,185514,0.233668342,5000,2562,1
mwinnington,7,0.657360406,19,1.866580015,259,125.5634518,368.1040609,18964,1617.896925,145033,0.234096692,717,350,0
jeremy4glos,5,0.405,12,1.175148927,81,116.015,520.485,66600,4713.90878,104097,0.467336683,731,612,1
juliejonesevans,4,0.77675841,11,1.449141224,254,111.6207951,46.22629969,13766,760.1270078,15116,0.285276074,884,650,1
mthrel,5,2.228346457,98,7.635071355,566,107.8385827,61.27165354,4023,364.4523788,15563,0.367588933,2312,1903,0
Bobby_Dean,5,2.110215054,103,6.300810919,785,111.5645161,167.3360215,51811,2691.695947,62249,0.234501348,1502,1741,1
rheawolfson,4,25.19230769,760,79.09931943,5895,110.6367521,510.0555556,38841,3203.813246,119353,0.394849785,5000,2923,1
mpntod,4,0.470948012,37,2.416478853,154,119.6452599,11817.90826,3622845,200012.3771,3864456,0.282208589,3669,3510,1
AledMorganH,4,2.62,86,8.597708997,1048,110.8725,278.1525,23987,1973.937201,111261,0.233082707,1590,1484,1
sarahjolney1,4,23.44848485,543,68.55910134,7738,117.8787879,75.56666667,10638,602.375487,24937,0.282674772,5000,626,0
RykDownes,4,0.450617284,37,2.993928979,73,99.31481481,990.345679,121018,9588.108225,160436,0.577639752,679,442,1
Mark_Spencer,1,1.894736842,50,5.667030568,180,120.7684211,390.2631579,10638,1390.260477,37075,0.989361702,5000,867,1
sheryllmurray,4,2.287833828,30,2.847811445,771,104.5103858,18.21364985,1392,96.33171882,6138,0.276785714,5000,372,0
jordslw,3,1.741935484,79,10.02084196,108,106.2258065,100,3704,497.1571115,6200,1.37704918,328,379,0
DanielMNorton,2,0.141744548,10,0.719229908,91,129.8161994,764.7819315,229701,9300.529662,490990,0.143525741,261,449,1
lucyvsalek,8,0.706378987,76,4.373626466,753,123.4484053,220.3292683,19283,1098.517117,234871,0.087323944,2437,2300,0
margot_james_mp,4,5.572864322,164,13.01384911,1109,125.2110553,46.67336683,2244,220.3825793,9288,0.464646465,5000,1140,1
KateGreenSU,6,6.769041769,214,16.64326456,2755,108.7936118,101.2604423,5396,484.3535432,41213,0.229064039,5000,1407,0
NewhamGreens,6,0.434554974,11,1.386040987,83,122.1465969,2233.617801,150382,14800.81669,426621,0.473684211,1276,1082,1
cllrccarubia,4,0.207058824,7,0.702564753,88,117.9223529,896.0470588,134478,6873.515067,380820,0.219339623,226,116,1
margarethodge,4,4.550724638,93,10.37211456,628,117.4347826,5.768115942,123,15.0315079,796,0.656934307,5000,1345,1
SteMorris,6,0.315589354,16,1.374407696,83,115.5665399,592.9353612,50472,3731.919527,155942,0.354961832,659,245,1
simonfell,8,2.232876712,34,3.531930854,815,103.0273973,86.94246575,5056,380.7409495,31734,0.255494505,727,770,1
WarrenLFox,2,1.945578231,29,3.4636741,286,100.2857143,13.57823129,1396,116.2051859,1996,0.609589041,1866,2467,0
PaulforMP,7,1.165467626,18,2.860289069,324,125.4928058,628.2086331,23015,2504.407008,174642,0.332129964,315,230,1
shales73,3,0.668918919,74,4.357950971,198,127.2871622,811.1824324,76053,4902.367326,240110,0.315254237,686,1133,1
DNuttall,3,2.290322581,29,5.675036157,142,120.5645161,208.983871,10638,1340.855691,12957,1.459016393,5000,760,1
AndrewCreak,6,0.484848485,24,2.430295473,48,112.0808081,10.31313131,235,38.43547563,1021,0.867346939,597,925,1
MartinChelt,6,3.819193324,287,14.86744842,2746,117.9082058,542.759388,159471,6907.049592,390244,0.129526462,5000,5000,1
AndyD_Newman,3,0.199134199,11,0.894523566,46,125.1168831,1695.658009,218523,14514.96412,391697,0.4,1830,1594,1
JenniferBrathwa,7,2.307692308,18,3.276598034,300,122.2692308,62.80769231,7437,649.6163021,8165,0.720930233,2078,94,0
InclusionQuery,4,0.111111111,1,0.314269681,1,50.88888889,0,0,0,0,10.75,243,172,0
elis_wilson,4,0.54,8,1.402996793,54,124.97,487.15,7530,1572.51432,48715,0.919191919,139,53,0
carlminns,5,0.594650206,19,1.798001915,289,95.77160494,142.1358025,14224,836.5926078,69078,0.191752577,2431,1146,1
GonulDaniels,4,4.477508651,51,7.501811501,1294,117.283737,48.26297578,2128,213.4822992,13948,0.322916667,2028,2564,0
CliveEfford,4,14.72189349,352,33.53404426,2488,121.1775148,38.36686391,1556,141.0749361,6484,0.547619048,5000,2506,1
fivanmierlo,2,1.598214286,12,2.782149161,179,114.1428571,32473.54464,3622825,340781.4655,3637037,0.756756757,436,850,1
GreenbankGreens,6,0.131642512,9,0.731165245,109,128.9251208,212.9335749,15254,956.1668361,176309,0.112454655,638,547,0
GradySNP,6,14.77424483,473,34.5740362,9293,129.7837838,511.5516693,229702,9216.711638,321766,0.148089172,5000,3233,0
AlexSalmond,6,449.9779736,59855,3969.671636,102145,124.1718062,273.4273128,22057,1506.581604,62068,0.411504425,5000,671,1
Meg_HillierMP,4,7.256410256,177,19.7324644,1981,127.0989011,100.2454212,14492,966.7104156,27367,0.341911765,5000,4786,1
holliedevanney,6,1.77852349,28,3.19782988,265,116.2483221,168.2818792,8307,846.9886577,25074,0.608108108,908,779,1
JoyceOnstad,5,1.908571429,92,7.380490554,334,116.6342857,76.28571429,4960,450.9080724,13350,0.522988506,568,816,1
flynnhc,6,1.255483871,31,3.262576499,973,125.1612903,311.0335484,60877,2456.580145,241051,0.118863049,1440,812,1
bernardjenkin,4,2.586666667,46,5.083550815,582,112.9955556,243.6133333,36496,2446.46465,54813,0.415178571,5000,576,0
johnmcdonnellMP,6,292.8425926,8870,711.1542074,158135,131.8351852,931.4074074,25435,2377.878195,502960,0.172541744,5000,5000,0
jon_trickett,4,32.06067961,924,83.92983493,13209,109.9902913,457.1917476,50530,2889.085199,188363,0.221411192,5000,788,0
clrandrewcooper,3,4.262411348,76,8.864340379,1202,115.0390071,103.4148936,10475,693.8644391,29163,0.330960854,3503,1078,1
LouiseEllman,5,15.61363636,226,36.80243069,687,120.7727273,156.7272727,5592,831.5373595,6896,2.162790698,5000,581,0
StephenTwigg,6,11.52876712,420,31.14424892,4208,129.5561644,467.2383562,80502,5820.761173,170542,0.255494505,5000,3654,1
AndyMcDonaldMP,4,8.455284553,92,14.06965947,1040,131.1788618,678.5772358,42436,4073.762435,83465,0.762295082,5000,1389,0
andreajenkyns,4,14,625,44.84714182,3472,116.5846774,31.15322581,4639,296.3013,7726,0.376518219,5000,2353,1
crimicans98,1,6.507692308,129,20.09295558,423,115.5692308,3295.523077,212164,26108.78146,214209,1.40625,942,553,0
Drew1403,4,0.742857143,15,2.105677457,104,113.6,235.5428571,5396,627.9804748,32976,0.647482014,594,1056,1
green_mac,6,1.605263158,67,5.781274098,244,114.6644737,917.2697368,51810,5979.258789,139425,0.61589404,1078,983,1
kevcow,4,0.613207547,10,1.349848033,130,94.98584906,119.1603774,10532,826.9926951,25262,0.440758294,1368,558,1
Neil4Preston,5,0.41322314,9,1.103483751,50,101.5206612,225.9752066,6455,912.6746495,27343,0.758333333,1163,1266,1
McCargo,3,0.262711864,6,0.706242937,62,98.61864407,2.559322034,209,17.3019262,604,0.374468085,591,1353,1
DomesticBits,6,0.616666667,12,1.151896297,259,107.3214286,599.6666667,89099,5194.695852,251860,0.217183771,1176,3474,0
darrenpaffey,3,1.390977444,50,3.517057439,740,123.2669173,591.268797,51810,3310.302407,314555,0.175141243,1910,1030,1
jeanmedavis,4,0.70610687,12,1.348409055,185,114.3091603,620.1832061,150381,9273.332026,162488,0.356321839,508,142,0
sue_mcguire,5,4.6640625,116,11.97932943,597,124.5625,72.40625,2578,276.106904,9268,0.724409449,1298,1096,1
UKIPRedvers,5,0.445578231,6,0.9839343,131,114.5578231,223.4761905,12196,1116.96551,65702,0.307167235,1792,1571,1
MarieRimmer,2,7.206896552,39,11.6423108,209,122.5172414,290.6896552,6503,1181.446516,8430,3.25,5000,652,1
georgenturner,9,9.971481141,695,42.43885277,10839,104.7276909,169.2934683,33778,1567.780177,184022,0.085635359,5000,1272,0
Molly4Wstow,3,0.416666667,10,1.345259165,75,99.41111111,6.472222222,295,25.30336617,1165,0.519553073,772,416,1
NigelQuinton,5,0.647668394,31,2.558174392,250,117.1968912,909.007772,112883,6718.084425,350877,0.236363636,516,375,0
JaneBrophyLD,4,1.579512195,77,6.234739008,1619,121.9063415,48.28195122,9014,332.3730603,49489,0.090820313,1752,916,1
IanMiddletonX,8,0.708333333,50,2.476326404,476,113.21875,132.8675595,9729,714.9261505,89287,0.138599106,3391,1705,0
kev927riddy,3,0.144230769,7,0.649234301,30,113.9855769,36.53846154,4898,355.7169203,7600,0.449275362,1172,2195,0
Marshadecordova,5,4.009933775,160,13.99727625,1211,123.5099338,985.4304636,218526,12654.91122,297600,0.3089701,5000,2004,1
John2Win,4,17.36681223,758,63.8442834,3977,120.8471616,116.4061135,4519,400.4135702,26657,0.407894737,5000,1483,1
AllanBrame,5,0.233576642,4,0.664674595,32,108.5839416,86.67153285,1930,265.9588111,11874,0.683823529,162,250,0
ShabanaMahmood,3,1.095238095,58,5.640395284,161,122.1972789,4393.394558,150594,14531.39285,645829,0.630136986,5000,579,0
Kate_HollernMP,4,1.266447368,194,11.67619849,385,131.0098684,1054.539474,22991,2779.016422,320580,0.237623762,5000,2037,1
Chris4BNC,4,7.546448087,233,19.84039529,2762,118.8579235,172.1612022,15730,1027.766196,63011,0.249315068,2227,592,0
fozziebecs,4,1.593856655,106,7.903571781,467,120.8395904,323.5733788,23987,1696.690084,94807,0.318493151,597,573,1
Tobias_Ellwood,4,80.8,2787,321.6437237,12928,134.74375,152.2875,1962,306.235926,24366,0.58490566,5000,572,1
darrenpjones,3,3.903030303,50,6.195036373,644,91.8,140.0181818,14789,1220.002451,23103,0.524390244,5000,2994,1
IvanLewis_MP,4,10.43253968,149,18.94413814,2629,123.2420635,92.46031746,7300,587.7127801,23300,0.366533865,5000,2620,0
NeilUKIP,4,3.479591837,93,10.37221851,1023,116.3061224,98.39455782,7106,541.0664961,28928,0.317406143,5000,5000,1
AdamVanChelt,5,1.340836013,82,5.190230553,834,109.3118971,746.4405145,150383,8073.518149,464286,0.149758454,1983,3818,1
GillianKeegan,4,1.782894737,36,3.778258028,271,125.2105263,43.51315789,1218,177.9386347,6614,0.602649007,3321,626,0
DebWiseUnger,4,0.74382716,29,2.694150989,241,124.0462963,274.4722222,19426,1576.749781,88929,0.287925697,676,502,1
LindsayHoyle_MP,5,20.67065868,275,29.42043835,3452,111.1736527,9.215568862,111,12.09944808,1539,0.560240964,5000,1865,0
ChrisM4Chester,6,4.156862745,64,10.42785213,424,112.8627451,159.5294118,7348,804.7478561,16272,0.910891089,5000,897,1
PhilBoswellSNP,3,6.133333333,89,10.6694788,1104,124.0333333,795.4333333,129077,9591.265722,143178,0.51396648,4347,1221,0
simonjcope,5,0.76344086,12,1.687384242,142,130.5268817,121.8763441,4511,462.1097607,22669,0.481081081,940,1577,1
DougChapmanSNP,6,7.416666667,375,23.53421625,3827,126.3430233,129.8546512,6045,582.0704393,67005,0.180582524,5000,3919,0
cara_hilton,6,3.909090909,52,8.099390542,1118,130.3636364,452.0314685,33741,2370.45659,129281,0.326315789,4465,3746,1
isogrant,3,0.252645503,11,1.099990806,191,126.6044974,160.010582,29468,1367.601798,120968,0.123178808,920,730,1
SamGyimah,4,4.271929825,196,15.94166179,974,120.4210526,529.1184211,22145,2076.1077,120639,0.40969163,5000,2025,1
StephenLloydEBN,2,6.060240964,109,14.83836561,503,127.9879518,53.69879518,3704,403.6921091,4457,1.109756098,4819,1461,1
joanryanEnfield,4,5.239202658,92,10.32926002,1577,123.5747508,251.6478405,47745,2937.597233,75746,0.31,5000,805,1
LanaHylands,4,2.222222222,13,3.007193023,240,134.7962963,775.3148148,33741,3730.868255,83734,0.869158879,441,1643,1
HounslowGreens,3,0.297029703,4,0.764879521,30,103.8316832,71.08910891,3728,376.1631229,7180,0.75,839,1336,0
hinamalik85,5,0.718855219,35,1.921020011,427,105.3636364,40.84848485,3074,190.0142134,24264,0.15682968,943,264,1
decombustion,4,1.362711864,33,3.32743594,402,123.3220339,261.5830508,23371,1891.618118,77167,0.302721088,1532,1003,0
Jeremy_Newmark,8,2.047101449,357,14.37939864,1695,126.9661836,196.7886473,67257,2682.543174,162941,0.112454655,5000,2955,0
DamianCollins,4,3.485477178,66,9.454016067,840,123.1659751,262.6804979,40378,2674.762818,63306,0.3875,5000,5000,0
Altany,4,0.388888889,9,1.137193861,112,117.65625,231.46875,23013,1461.799141,66663,0.320557491,2759,3061,1
barriefairbairn,1,0.518518519,6,1.19784901,28,112.9814815,851.6296296,31673,4411.732893,45988,1.716981132,269,726,0
DaveRaval,5,0.501043841,10,1.280779282,240,117.1920668,387.4321503,20802,1782.389842,185580,0.194560669,1180,1231,0
JamesMorris,4,5.608108108,43,9.175198013,415,125.2432432,6,91,11.60614935,444,1.205479452,5000,1847,1
HollyLynch5,3,18.3220339,3334,177.8270226,6486,123.1271186,24.9519774,2498,181.9605267,8833,0.260623229,5000,1842,1
dianapwallis,5,0.709302326,11,1.53662985,183,109.4341085,154.1395349,21873,1409.409488,39768,0.361867704,1858,1181,0
EmmaJaneWallace,3,0.572938689,32,2.365955512,271,129.2938689,1146.864693,31299,2915.874432,542467,0.197033898,625,1269,1
horshamlabour,3,2.054621849,39,4.580874525,489,127.894958,355.8151261,31675,2212.191664,84684,0.383966245,436,181,1
bkatenga,2,0.487804878,7,1.251768529,60,93.38211382,392.699187,36497,3428.838953,48302,0.721311475,146,139,1
stormpoorun,4,0.931034483,21,2.495020805,81,126.3103448,152.8850575,5426,717.8975918,13301,1.011627907,1023,2341,1
vickyfoxcroft,5,6.675925926,162,19.05247564,1442,122.9583333,166.1342593,14491,1073.844558,35885,0.427906977,5000,2048,0
StephPitchers,5,0.422985782,82,3.060603136,357,124.3909953,235.2867299,56283,2380.953594,198582,0.107947805,1089,2823,1
NiaGriffithMP,4,12.31451613,101,15.21902827,1527,124.3225806,121.2016129,12369,1105.469036,15029,0.74796748,5000,651,1
gavinshuker,4,3.959183673,75,10.61181318,776,106.6836735,828.0612245,91115,6797.035565,162300,0.476923077,5000,845,1
Puttick4Macc,4,2.607929515,26,3.969101878,592,129.2334802,66.71806167,3816,405.5900795,15145,0.340707965,732,697,0
emilyfermor,3,2.928571429,45,5.266450367,779,108.443609,175.3984962,23987,1553.116977,46656,0.350943396,684,737,1
stuartjeffery,4,0.326241135,7,0.963860838,46,115.0780142,353.6737589,15798,1703.530903,49868,0.642857143,1610,1659,1
Y_FovargueMP,3,3.1875,51,6.840227144,561,113.3636364,101.7386364,4516,456.8420006,17906,0.531428571,5000,830,0
johnleechmcr,8,2.698984303,177,10.84797443,2923,109.8485688,272.3979686,96902,3646.87667,295007,0.085951941,5000,1312,0
JeffSmithetc,6,5.254079254,141,13.88542069,2254,124.5547786,529.8741259,36496,2936.743675,227316,0.214953271,5000,2361,0
Michael4MDNP,4,1.661458333,24,3.49329327,319,124.125,39.77083333,3146,259.8927054,7636,0.476439791,4822,1031,1
owenlmeredith,6,4.202875399,247,13.41910057,2631,98.34984026,72.49840256,20592,868.1276283,45384,0.1488,5000,1503,0
kathrynjanexo,3,0.538071066,17,1.439057198,212,103.7918782,222.4974619,31891,2089.045151,87664,0.213740458,369,391,0
MhairiBlack,5,124.7172131,5152,438.9985786,30431,129.0532787,1014.577869,18964,2391.408472,247557,0.378600823,5000,2695,1
FionaOnasanyaMP,5,0.860576923,28,2.924495955,179,116.8413462,610.7019231,19085,2185.083522,127026,0.323671498,4491,594,0
sue_dann,8,3.422103862,81,7.44596094,2570,123.195739,87.49134487,14126,629.4512243,65706,0.049333333,1543,1930,1
bjfletcher,4,4.30071599,134,12.41814342,1802,116.8735084,446.6706444,164253,8016.806937,187155,0.222488038,2687,2592,1
_JonathanEssex,3,0.764705882,7,1.419586177,65,121.4941176,90.07058824,2580,357.2437885,7656,1.035714286,511,226,1
NickHurdUK,3,6.03902439,502,39.0254256,1238,130.5658537,580.897561,31278,2556.707203,119084,0.455882353,5000,1719,1
a_adeyemo,4,1.789473684,125,6.56208365,816,114.7763158,2589.326754,1086062,50810.33397,1180733,0.204395604,1251,1752,1
roisinlynchsdlp,4,0.93,29,3.450376791,93,128.56,78.32,2022,324.7303152,7832,0.929292929,1075,787,0
philhutty,5,1.228571429,12,2.243539478,86,116.5714286,81.38571429,1660,243.0481018,5697,1.260869565,574,384,1
GPWebb,5,1.237804878,44,4.333452976,203,121.5365854,156.902439,4913,512.9017904,25732,0.570552147,1188,2710,1
andrealeadsom,5,29.26621924,1178,77.54054031,13082,126.2237136,94.12527964,5102,350.1783342,42074,0.208520179,5000,928,1
robjlinds,6,1.070652174,151,8.134428149,394,111.7663043,216.75,17323,1379.870923,79764,0.250681199,1056,1027,1
Sarah_C_Church,4,2.623604466,121,8.823736533,1645,112.3205742,884.2089314,218525,9445.006181,554399,0.146964856,1265,740,0
cmackinlay,4,3.68359375,69,7.921334694,943,132.0078125,248.8984375,15414,1220.833545,63718,0.364705882,5000,960,0
warelane,5,0.779291553,12,1.603914333,572,82.34059946,58.01771117,22252,857.3768759,42585,0.126875853,5000,1303,1
Steven4Stirling,3,6.006451613,77,11.37597739,931,129.0451613,141.9290323,3855,505.8235203,21999,0.603896104,5000,1984,0
RuthSmeeth,4,11.43571429,801,67.69661426,1601,121.9428571,40.13571429,1147,125.7150526,5619,0.669064748,5000,918,1
mikenesbittni,3,35.27642276,1395,140.5230242,4339,102.9430894,708.3658537,39756,4547.794992,87129,0.721311475,5000,710,1
DomGiles1,5,0.659751037,9,1.446270902,159,121.0373444,753.9419087,22191,2366.634283,181700,0.383333333,670,666,0
RhydianFitter,5,2.758064516,33,5.752097749,513,112.3494624,12.61290323,241,27.9167473,2346,0.497297297,1513,634,1
GarethLibDem,4,0.254528986,18,1.158411798,281,130.1530797,3574.218297,3622841,108988.0122,3945937,0.083408885,1254,1662,1
Geoffrey_Cox,6,2.734177215,24,4.120676056,216,104.1012658,26.63291139,623,93.06689811,2104,1.192307692,5000,501,0
BorisJohnson,3,435.1153846,4453,629.1285534,90504,124.7884615,376.0528846,15414,1147.535638,78219,0.449275362,5000,179,0
greycoatlaw,1,0.041666667,1,0.199826313,1,126.2083333,0.041666667,1,0.199826313,1,1.565217391,353,356,0
MattWestern_,7,1.32718894,16,2.638573823,576,100.8617512,30.52304147,2674,195.7683684,13247,0.2147806,3259,1589,0
ianstotesbury,3,2.487179487,29,5.384214184,679,126.2454212,153.6520147,5273,531.7712057,41947,0.341911765,810,944,1
tessamunt,4,2.054054054,52,4.308222919,532,104.8957529,99.71814672,13483,873.0712099,25827,0.166666667,5000,1530,1
lizleffman,5,37.53846154,680,109.5800483,1464,113.6666667,16.46153846,216,40.37252566,642,2.447368421,2548,163,1
AndyCroy,3,0.475308642,34,2.143611287,154,118.2314815,576.1388889,33741,2475.1441,186669,0.281733746,652,810,1
EmmaReynoldsMP,1,14.19285714,772,81.80027038,1987,120.0714286,102.1714286,5455,624.8704659,14304,0.669064748,5000,2308,0
CarrieAHarper,3,2.333333333,42,8.004628291,63,120.2222222,32.96296296,458,96.79741406,890,2.307692308,1219,821,0
marygwengriff,4,0.62745098,7,1.305505451,128,116.8872549,397.1078431,22252,2028.82982,81010,0.443349754,822,617,1
nickherbertmp,3,2.450292398,50,5.425911132,419,126.2690058,263.9883041,37087,2838.466022,45142,0.547058824,5000,296,1
GloriaDePiero,2,7.754237288,164,15.05748107,1830,104.0254237,140.1779661,6258,628.6470559,33082,0.395744681,5000,4982,1
DamianGreen,4,3.867219917,91,10.62990205,932,120.1950207,203.4688797,13086,970.0803492,49036,0.3875,5000,840,0
DLidington,5,2.440944882,466,21.55432746,1240,127.1200787,752.25,218526,9857.120934,382143,0.181459566,5000,2067,0
EilidhWhiteford,4,20.59731544,417,53.24161962,3069,127.2416107,259.0134228,9386,1087.88801,38593,0.621621622,5000,622,1
Wera_Hobhouse,4,2.634529148,90,7.662650119,1175,112.7443946,240.6412556,31324,1871.631524,107326,0.208988764,5000,4446,0
GRobinsonDUP,2,1.057471264,39,3.608280139,276,113.0689655,23.70498084,1987,151.1388223,6187,0.357692308,5000,641,1
AlMcDonnellSB,3,4.826530612,90,8.243148683,2838,133.1309524,21.60204082,6938,288.976657,12702,0.156729131,5000,1099,1
ScottDickinson0,3,0.9,87,6.934695379,144,124.975,298.70625,18095,1649.833774,47793,0.566037736,865,1021,1
JuliePorksen,3,1.5,22,3.748332963,105,118.1142857,307.4428571,8544,1270.858277,21521,1.31884058,1665,2060,1
grahamstuart,3,3.095238095,137,15.60877275,260,116.9642857,93.64285714,2921,340.7245656,7866,1.024096386,5000,2450,1
JamesLovatt,4,0.238178634,13,0.877434273,136,131.6865149,3050.022767,1086049,46073.72373,1741563,0.163157895,1991,3549,0
radclifd,4,0.619047619,4,1.090049823,13,79.71428571,0.142857143,3,0.638876565,3,4.25,628,1289,0
uknoel,3,0.484162896,51,2.703437204,214,107.6289593,166.7307692,13766,948.2919069,73695,0.210884354,1157,974,0
Imran_HussainMP,5,5.337209302,283,23.99629839,1836,131.630814,483.6860465,9437,1215.373046,166388,0.271137026,5000,822,0
JudithCummins,4,2.60899654,53,6.934896613,754,123.8754325,35.93425606,4680,278.5194902,10385,0.319444444,5000,1230,0
bingleyr,3,0.14973262,4,0.526351007,28,123.802139,261.3582888,13630,1221.238884,48874,0.5,1662,1113,0
MaryMacleodUK,4,6.292537313,158,14.21743006,2108,125.7462687,119.8925373,3520,402.1565008,40164,0.278443114,5000,5000,0
TerenceSmith14,2,6.905405405,210,15.86784009,2044,111.2601351,527.1655405,104114,6225.964414,156041,0.315254237,1971,1824,1
karinsmyth,6,2.954614221,183,10.93292979,1953,114.8139183,114.0332829,14491,733.4021949,75376,0.140909091,5000,1612,1
3RGJ,3,0.25,1,0.433012702,2,112,204.25,1633,540.01684,1634,12.14285714,121,86,1
andyg2439,4,0.324675325,13,1.532687636,25,127.2467532,19.98701299,1529,173.0971871,1539,1.197368421,197,260,1
